seed,node,numArrivals,numDepartures,avgQueueLength,avgWaitTime,avgResponse,busyTime,waitTime,unavailableTime,responseTime,lastEventTime,troughput,utilization,unavailable
1141582424,Queue,10000.0,10000.0,2.490799999999989,3.700224294011181,6.899555975183542,31993.31681172361,37002.24294011181,0.0,68995.55975183542,46469.18882508512,0.21519635381717217,0.6884845124400556,0.0
1141582424,Source,10000.0,10000.0,1.0,0.0,4.646729887877138,46467.29887877138,0.0,0.0,46467.29887877138,46467.29887877138,0.21520510641449203,1.0,0.0
1102228833,Queue Wait,10000.0,10000.0,5.426700000000003,17.14414459708774,20.346577546901916,32024.329498141728,171441.44597087742,8364.03339343184,203465.77546901917,45063.33042241875,0.2219099189132514,0.7106516362183876,0.18560619721241867
1102228833,Queue,10000.0,10000.0,2.6123000000000003,4.063396590442232,7.260853507101956,31974.569166597237,40633.96590442232,0.0,72608.53507101956,45060.948360222515,0.22192164976331225,0.7095849139922394,0.0
1102228833,Source,10000.0,10000.0,1.0,0.0,4.505231677190141,45052.31677190141,0.0,0.0,45052.31677190141,45052.31677190141,0.22196416780583592,1.0,0.0
1422558476,Queue Wait,10000.0,10000.0,4.702100000000007,14.20509209193362,17.41094542818183,32058.533362482096,142050.9209193362,8229.289620980213,174109.4542818183,45469.1074581782,0.21992954247447785,0.7050618574813471,0.18098639012321474
1422558476,Queue,10000.0,10000.0,2.6971999999999947,4.330173088639375,7.537025736045846,32068.52647406471,43301.73088639375,0.0,75370.25736045846,45461.34933579676,0.2199670741432633,0.7054019940585794,0.0
1422558476,Source,10000.0,10000.0,1.0,0.0,4.545690013239972,45456.90013239972,0.0,0.0,45456.90013239972,45456.90013239972,0.21998860394953396,1.0,0.0
257795926,Queue Wait,10000.0,10000.0,5.6404,17.982317557816085,21.17399507003943,31916.775122233474,179823.17557816085,8321.654446744116,211739.9507003943,44690.17978480921,0.223762805344523,0.7141787138901243,0.1862076744111188
257795926,Queue,10000.0,10000.0,2.6700999999999966,4.22812700623441,7.436686942764777,32085.59936530368,42281.2700623441,0.0,74366.86942764778,44681.920102618285,0.223804169047203,0.7180890904333254,0.0
257795926,Source,10000.0,10000.0,1.0,0.0,4.467316204386248,44673.16204386248,0.0,0.0,44673.16204386248,44673.16204386248,0.22384804528010507,1.0,0.0
1771081976,Queue Wait,10000.0,10000.0,5.058900000000007,15.680105666315418,18.875787486264198,31956.818199487792,156801.0566631542,8402.61226241137,188757.87486264197,44993.56863584276,0.22225398658495835,0.7102530243406913,0.1867514073048583
1771081976,Queue,10000.0,10000.0,2.625000000000008,4.131481820110851,7.339635783264341,32081.539631534888,41314.818201108515,0.0,73396.3578326434,44989.56415990635,0.22227376918916156,0.7130884735292725,0.0
1771081976,Source,10000.0,10000.0,1.0,0.0,4.498449423522627,44984.494235226266,0.0,0.0,44984.494235226266,44984.494235226266,0.22229882029371006,1.0,0.0
2124049735,Queue Wait,10000.0,10000.0,5.86110000000001,19.073705401051807,22.27426847248712,32005.630714353123,190737.05401051807,8424.028461909325,222742.6847248712,44847.79146281211,0.22297642032812304,0.7136500967030287,0.18783597111787656
2124049735,Queue,10000.0,10000.0,2.638199999999999,4.1510928815571235,7.3563711610137545,32052.78279456631,41510.928815571235,0.0,73563.71161013754,44844.404211601526,0.22299326249969306,0.714755460755437,0.0
2124049735,Source,10000.0,10000.0,1.0,0.0,4.483783407306123,44837.834073061225,0.0,0.0,44837.834073061225,44837.834073061225,0.22302593795466238,1.0,0.0
1602827980,Queue Wait,10000.0,10000.0,5.478200000000005,17.319684941829184,20.51764611435211,31979.611725229282,173196.84941829185,8513.968702499636,205176.46114352113,45367.17895338625,0.22042366818255935,0.7049063323529023,0.1876680212196475
1602827980,Queue,10000.0,10000.0,2.5952,3.9966593365261325,7.200334756842759,32036.754203166267,39966.593365261324,0.0,72003.34756842759,45359.46927479644,0.22046113325131883,0.7062859137323987,0.0
1602827980,Source,10000.0,10000.0,1.0,0.0,4.535059686996246,45350.596869962465,0.0,0.0,45350.596869962465,45350.596869962465,0.22050426433578882,1.0,0.0
1321793450,Queue Wait,10000.0,10000.0,4.664500000000016,13.922445044324576,17.112109908259153,31896.64863934576,139224.45044324576,8108.334784050393,171121.09908259154,45197.24565104488,0.22125242049498248,0.7057210717133239,0.17939886971548105
1321793450,Queue,10000.0,10000.0,2.6142999999999845,4.088469609462779,7.29169703852339,32032.27429060611,40884.69609462779,0.0,72916.9703852339,45163.1180190503,0.22141961048353415,0.709257369632773,0.0
1321793450,Source,10000.0,10000.0,1.0,0.0,4.514005676980963,45140.05676980963,0.0,0.0,45140.05676980963,45140.05676980963,0.22153272981012634,1.0,0.0
784734191,Queue Wait,10000.0,10000.0,6.1502000000000105,20.311263615832345,23.51793873614673,32066.751203143845,203112.63615832344,8523.349286615492,235179.3873614673,44675.12716404213,0.22383819889938095,0.7177763833866275,0.19078511529063352
784734191,Queue,10000.0,10000.0,2.634999999999998,4.109227953919712,7.307740675739219,31985.12721819508,41092.279539197116,0.0,73077.4067573922,44649.19689160431,0.22396819419344063,0.716365118410662,0.0
784734191,Source,10000.0,10000.0,1.0,0.0,4.464555582418322,44645.555824183226,0.0,0.0,44645.555824183226,44645.555824183226,0.22398645991508262,1.0,0.0
755477633,Queue Wait,10000.0,10000.0,6.343999999999992,21.186347989545354,24.388959241757146,32026.11252211791,211863.47989545355,8628.557343675755,243889.59241757146,45185.22488357395,0.221311280972185,0.7087739986829249,0.19095970786708352
755477633,Queue,10000.0,10000.0,2.7265000000000006,4.4238612891601745,7.629734813307363,32058.735241471873,44238.61289160175,0.0,76297.34813307362,45137.42794989938,0.22154563195536028,0.7102472758761466,0.0
755477633,Source,10000.0,10000.0,1.0,0.0,4.512622400268349,45126.224002683484,0.0,0.0,45126.224002683484,45126.224002683484,0.2216006373457114,1.0,0.0
1942257554,Queue Wait,10000.0,10000.0,5.9860000000000095,19.596627157926484,22.800792399077338,32041.652411508534,195966.27157926484,8647.271382729283,228007.9239907734,45364.82392082728,0.22043511107752667,0.7063105208438384,0.1906162227769447
1942257554,Queue,10000.0,10000.0,2.629400000000004,4.125892738052727,7.321669521608692,31957.76783555966,41258.92738052727,0.0,73216.69521608693,45353.28101776357,0.22049121420969056,0.7046407033493944,0.0
1942257554,Source,10000.0,10000.0,1.0,0.0,4.535062885469891,45350.62885469891,0.0,0.0,45350.62885469891,45350.62885469891,0.22050410881929527,1.0,0.0
908945709,Queue Wait,10000.0,10000.0,6.365599999999994,21.096549879385087,24.29720562392672,32006.557445416278,210965.4987938509,8585.993441526602,242972.05623926717,44790.36908683562,0.2232622816885675,0.7145857044259847,0.19169284863183053
908945709,Queue,10000.0,10000.0,2.6829000000000014,4.270593110634232,7.477120396338421,32065.27285704188,42705.93110634232,0.0,74771.2039633842,44769.162231825256,0.22336803954958206,0.7162357135699872,0.0
908945709,Source,10000.0,10000.0,1.0,0.0,4.4764801046330716,44764.801046330715,0.0,0.0,44764.801046330715,44764.801046330715,0.22338980105485537,1.0,0.0
1994335635,Queue Wait,10000.0,10000.0,5.287699999999994,16.596581367069366,19.796860527725084,32002.79160655717,165965.81367069366,8502.751578394516,197968.60527725084,45164.179313426976,0.22141440743565274,0.7085879139852538,0.1882631702302783
1994335635,Queue,10000.0,10000.0,2.6155999999999837,4.065830748867735,7.263853096534597,31980.22347666862,40658.307488677354,0.0,72638.53096534597,45148.79521835031,0.22148985264474108,0.7083294985393221,0.0
1994335635,Source,10000.0,10000.0,1.0,0.0,4.51298152341373,45129.8152341373,0.0,0.0,45129.8152341373,45129.8152341373,0.22158300334533065,1.0,0.0
951763341,Queue Wait,10000.0,10000.0,5.260199999999986,16.82316564019181,20.034254780925142,32110.891407333354,168231.6564019181,8553.997616131372,200342.54780925144,45716.95050446066,0.2187372493059065,0.7023848059200767,0.18710779091218577
951763341,Queue,10000.0,10000.0,2.5411999999999946,3.851439853195366,7.053718810654353,32022.789574589868,38514.39853195366,0.0,70537.18810654353,45673.21792113226,0.21894669250736462,0.7011283862215769,0.0
